Link,Baslik,Fiyat (Metin),Fiyat (Sayisal),Konum,Listing No,Last Update Date,Listing status,Residence Type,Number Of Room + Hall,Number of Bathrooms,Gross / Net m²,Number of Floors,Floor,Property Age,Heating Type,Loan Availability,Title Deed Status,Furnishing Status,Usage Status,Inside The Site,Swap,Facade,Property Structure,Fuel Type,Structure Type,State of the Building,Rental Income,Dues,Authorized Office,Last Update Dat...,Number Of Room ...,Number of Bathr...,Number of Floor...,Loan Availabili...,Title Deed Stat...,Furnishing Stat...,Closed Area M2,Open Area M2,Property Struct...,State of the Bu...,Authorized Offi...
https://www.hepsiemlak.com/en/izmir-buca-laleli-satilik/daire/158790-10,"75 Square Meters Apartment For Sale in Buca, Izmir",4.750.000 TRY,4750000.0,,158790-10,20/10/2025,For Sale,Apartment,2 + 1,1.0,"75 m2 
/ 65 m2",4 Storey,2,New Property,Underfloor Heating,Available,Floor Easement,Not Furnished,Empty,,No,"South, East, West",,,,,,,,,,,,,,,,,,,
https://www.hepsiemlak.com/en/izmir-buca-vali-rahmi-bey-satilik/daire/58479-342,"145 Square Meters Apartment For Sale in Buca, Izmir",3.950.000 TRY,3950000.0,,58479-342,15/10/2025,For Sale,Apartment,3 + 1,1.0,"145 m2 
/ 130 m2",3 Storey,3,31 at Age,Combi Boiler,Available,Condominium,Not Furnished,Owner,,No,"South, East, West",,,,,,50 TRY,,,,,,,,,,,,,
https://www.hepsiemlak.com/en/izmir-buca-kurucesme-satilik/daire/145533-215,"55 Square Meters Apartment For Sale in Buca, Izmir",3.100.000 TRY,3100000.0,,145533-215,22/10/2025,For Sale,Apartment,1 + 1,1.0,"55 m2 
/ 45 m2",4 Storey,2,5 at Age,Air Conditioning,Available,Condominium,Furnished,Empty,,No,"North, South, East, West",,,,,,400 TRY,,,,,,,,,,,,,
https://www.hepsiemlak.com/en/izmir-buca-ataturk-satilik/daire/0-45305809,"45 Square Meters Apartment For Sale in Buca, Izmir",2.725.000 TRY,2725000.0,,0-45305809,24/09/2025,For Sale,Apartment,1 + 1,1.0,"45 m2 
/ 40 m2",3 Storey,2,8 at Age,Air Conditioning,Available,Floor Easement,Furnished,Empty,,No,West,Daire,Electric,Reinforced Concrete,Second Hand,220.000 TRY,,,,,,,,,,,,,,
https://www.hepsiemlak.com/en/izmir-buca-ufuk-satilik/daire/129980-855,"48 Square Meters Apartment For Sale in Buca, Izmir",2.495.000 TRY,2495000.0,,129980-855,02/10/2025,For Sale,Apartment,1 + 1,1.0,"48 m2 
/ 45 m2",3 Storey,2,2 at Age,Combi Boiler,Available,Floor Easement,Furnished,Tenanted,,No,"North, South, East, West",,,,,,,,,,,,,,,,,,,
https://www.hepsiemlak.com/en/izmir-buca-kozagac-satilik/daire/111716-1535,"130 Square Meters Apartment For Sale in Buca, Izmir",3.950.000 TRY,3950000.0,,111716-1535,21/10/2025,For Sale,Apartment,3 + 1,1.0,"130 m2 
/ 125 m2",4 Storey,3,22 at Age,Combi Boiler,Available,Condominium,Not Furnished,Empty,,,"South, East, West",Daire,Gas,Reinforced Concrete,,,,,,,,,,,,,,,,
https://www.hepsiemlak.com/en/izmir-buca-hurriyet-satilik/daire/117461-4394,"160 Square Meters Apartment For Sale in Buca, Izmir",7.600.000 TRY,7600000.0,,117461-4394,24/09/2025,For Sale,Apartment,3 + 1,1.0,"160 m2 
/ 145 m2",4 Storey,Raised Ground,7 at Age,Combi Boiler,Available,Condominium,Not Furnished,Empty,,No,,,Gas,,Second Hand,,,,,,,,,,,,,,,
https://www.hepsiemlak.com/en/izmir-buca-camlik-satilik/daire/15356-5931,"112 Square Meters Apartment For Sale in Buca, Izmir",4.450.000 TRY,4450000.0,,15356-5931,20/10/2025,For Sale,Apartment,3 + 1,2.0,"112 m2 
/ 102 m2",5 Storey,Raised Ground,7 at Age,Combi Boiler,Available,Floor Easement,Not Furnished,Empty,,,,Daire,Gas,Reinforced Concrete,Second Hand,20.000 TRY,,Yes,,,,,,,,,,,,
https://www.hepsiemlak.com/en/izmir-buca-efeler-satilik/daire/104396-450,"95 Square Meters Apartment For Sale in Buca, Izmir",3.900.000 TRY,3900000.0,,104396-450,23/10/2025,For Sale,Apartment,2 + 1,1.0,"95 m2 
/ 88 m2",3 Storey,3,25 at Age,Combi Boiler,Available,Floor Easement,Not Furnished,Owner,,No,,Daire,,Reinforced Concrete,Second Hand,25.000 TRY,,Yes,,,,,,,,,,,,
https://www.hepsiemlak.com/en/izmir-buca-hurriyet-satilik/daire/143822-101,"55 Square Meters Apartment For Sale in Buca, Izmir",2.950.000 TRY,2950000.0,,143822-101,18/10/2025,For Sale,Apartment,1 + 1,1.0,"55 m2 
/ 50 m2",4 Storey,2,1 at Age,Underfloor Heating,Available,Condominium,Not Furnished,Empty,,No,,,,,,,1.250 TRY,,,,,,,,,,,,,
https://www.hepsiemlak.com/en/izmir-buca-ataturk-satilik/daire/68864-2588,"45 Square Meters Apartment For Sale in Buca, Izmir",2.650.000 TRY,2650000.0,,68864-2588,16/10/2025,For Sale,Apartment,1 + 1,1.0,"45 m2 
/ 40 m2",3 Storey,2,New Property,Combi Boiler,Available,Floor Easement,Not Furnished,Tenanted,,No,,,,,,,,,,,,,,,,,,,,
https://www.hepsiemlak.com/en/izmir-buca-guven-satilik/daire/144360-103,"135 Square Meters Apartment For Sale in Buca, Izmir",6.100.000 TRY,6100000.0,,144360-103,21/10/2025,For Sale,Apartment,3 + 1,1.0,"135 m2 
/ 120 m2",4 Storey,3,1 at Age,Underfloor Heating,Available,Floor Easement,Not Furnished,Empty,,No,"North, South, East, West",,,,,,,,,,,,,,,,,,,
https://www.hepsiemlak.com/en/izmir-buca-ufuk-satilik/daire/159862-25,"181 Square Meters Apartment For Sale in Buca, Izmir",5.100.000 TRY,5100000.0,,159862-25,26/08/2025,For Sale,Apartment,2 + 1,1.0,"181 m2 
/ 165 m2",5 Storey,Garden,5 at Age,Combi Boiler,Available,Floor Easement,Furnished,Owner,,No,"North, South",,,,,,,,,,,,,,,,,,,
https://www.hepsiemlak.com/en/izmir-buca-29-ekim-satilik/villa/143778-31,"300 Square Meters Villa For Sale in Buca, Izmir",5.250.000 TRY,5250000.0,,143778-31,17/09/2025,For Sale,Villa,2 + 1,1.0,"300 m2 
/ 130 m2",2 Storey,Garden,New Property,Air Conditioning,Not Available,Cooperative Shared Title,Not Furnished,Empty,,No,,,,,,,,,,,,,,,,,,,,
https://www.hepsiemlak.com/en/izmir-buca-yenigun-satilik/daire/152216-102,"90 Square Meters Apartment For Sale in Buca, Izmir",2.900.000 TRY,2900000.0,,152216-102,10/10/2025,For Sale,Apartment,2 + 1,1.0,"90 m2 
/ 85 m2",3 Storey,3,16 at Age,Combi Boiler,Available,Condominium,Not Furnished,Tenanted,,No,"South, West",,,,,,100 TRY,,,,,,,,,,,,,
https://www.hepsiemlak.com/en/izmir-buca-kurucesme-satilik/daire/111716-1491,"80 Square Meters Apartment For Sale in Buca, Izmir",3.500.000 TRY,3500000.0,,111716-1491,21/10/2025,For Sale,Apartment,2 + 1,1.0,"80 m2 
/ 75 m2",4 Storey,3,7 at Age,Combi Boiler,Available,Freehold Title Deed,Furnished,Empty,,,,Daire,Gas,Reinforced Concrete,Second Hand,,,Yes,,,,,,,,,,,,
https://www.hepsiemlak.com/en/izmir-buca-firat-satilik/daire/149571-78,"116 Square Meters Apartment For Sale in Buca, Izmir",3.100.000 TRY,3100000.0,,149571-78,22/10/2025,For Sale,Apartment,2 + 1,1.0,"116 m2 
/ 100 m2",3 Storey,Ground,21 at Age,No Heating,Available,Condominium,Not Furnished,Empty,,No,"North, South, East, West",,,,,,,,,,,,,,,,,,,
https://www.hepsiemlak.com/en/izmir-buca-buca-koop-satilik/daire/141901-595,"135 Square Meters Apartment For Sale in Buca, Izmir",6.350.000 TRY,6350000.0,,141901-595,14/10/2025,For Sale,Apartment,3 + 1,2.0,"135 m2 
/ 125 m2",9 Storey,2,1 at Age,Combi Boiler,Not Available,Floor Easement,Not Furnished,Empty,,No,"North, West",,,,,,,,,,,,,,,,,,,
https://www.hepsiemlak.com/en/izmir-buca-firat-satilik/daire/112720-72,"135 Square Meters Apartment For Sale in Buca, Izmir",3.500.000 TRY,3500000.0,,112720-72,22/10/2025,For Sale,Apartment,3 + 1,1.0,"135 m2 
/ 125 m2",4 Storey,Raised Ground,16 at Age,No Heating,Available,Floor Easement,Not Furnished,Empty,Yes,No,,,,,,,200 TRY,,,,,,,,,,,,,
https://www.hepsiemlak.com/en/izmir-buca-inkilap-satilik/daire/154502-114,"137 Square Meters Apartment For Sale in Buca, Izmir",4.320.000 TRY,4320000.0,,154502-114,20/10/2025,For Sale,Apartment,3 + 1,1.0,"137 m2 
/ 126 m2",5 Storey,5,31 at Age,Combi Boiler,Available,Floor Easement,Not Furnished,Tenanted,,No,"North, South, East, West",,,,,,200 TRY,,,,,,,,,,,,,
https://www.hepsiemlak.com/en/izmir-buca-kurucesme-satilik/daire/158709-58,"60 Square Meters Apartment For Sale in Buca, Izmir",1.840.000 TRY,1840000.0,,158709-58,23/10/2025,For Sale,Apartment,1 + 1,1.0,"60 m2 
/ 55 m2",5 Storey,4,1 at Age,Combi Boiler,Available,Condominium,Furnished,Tenanted,,No,West,,,,,,,,,,,,,,,,,,,
https://www.hepsiemlak.com/en/izmir-buca-kurucesme-satilik/daire/145398-127,"90 Square Meters Apartment For Sale in Buca, Izmir",2.850.000 TRY,2850000.0,,145398-127,01/09/2025,For Sale,Apartment,2 + 1,1.0,"90 m2 
/ 85 m2",5 Storey,Ground,7 at Age,Air Conditioning,Available,Floor Easement,Not Furnished,,,,,Daire,Electric,,,,,,,,,,,,,,,,,
https://www.hepsiemlak.com/en/izmir-buca-vali-rahmi-bey-satilik/daire/146973-24,"135 Square Meters Apartment For Sale in Buca, Izmir",3.700.000 TRY,3700000.0,,146973-24,20/10/2025,For Sale,Apartment,3 + 1,1.0,"135 m2 
/ 128 m2",4 Storey,1,38 at Age,Combi Boiler,Available,Condominium,Not Furnished,Empty,,No,North,Daire,Gas,Reinforced Concrete,Second Hand,25.000 TRY,150 TRY,Yes,,,,,,,,,,,,
https://www.hepsiemlak.com/en/izmir-buca-adatepe-satilik/daire/143819-138,"50 Square Meters Apartment For Sale in Buca, Izmir",3.000.000 TRY,3000000.0,,143819-138,14/10/2025,For Sale,Apartment,1 + 1,1.0,"50 m2 
/ 45 m2",5 Storey,5,New Property,Central Heating (Share Meter),Available,Floor Easement,Furnished,Empty,,No,South,,,,,,500 TRY,,,,,,,,,,,,,
https://www.hepsiemlak.com/en/izmir-buca-guven-satilik/daire/80082-237,"87 Square Meters Apartment For Sale in Buca, Izmir",2.800.000 TRY,2800000.0,,80082-237,23/10/2025,For Sale,Apartment,2 + 1,1.0,"87 m2 
/ 70 m2",5 Storey,Top,40 at Age,Air Conditioning,Available,Condominium,Not Furnished,Empty,,No,"South, West",Daire,Electric,Reinforced Concrete,Second Hand,15.000 TRY,200 TRY,Yes,,,,,,,,,,,,
https://www.hepsiemlak.com/en/izmir-buca-laleli-satilik/daire/159840-14,"105 Square Meters Apartment For Sale in Buca, Izmir",5.250.000 TRY,5250000.0,,159840-14,26/08/2025,For Sale,Apartment,2 + 1,1.0,"105 m2 
/ 88 m2",5 Storey,5,New Property,Combi Boiler,Available,Floor Easement,Not Furnished,Empty,,No,,,,,,,,,,,,,,,,,,,,
https://www.hepsiemlak.com/en/izmir-buca-efeler-satilik/daire/159217-38,"150 Square Meters Apartment For Sale in Buca, Izmir",5.200.000 TRY,5200000.0,,159217-38,25/09/2025,For Sale,Apartment,3 + 1,1.0,"150 m2 
/ 140 m2",5 Storey,4,26 at Age,Combi Boiler,Available,Floor Easement,Not Furnished,Owner,,No,"South, West",,,,,,150 TRY,,,,,,,,,,,,,
https://www.hepsiemlak.com/en/izmir-buca-akincilar-satilik/daire/26467-6580,"120 Square Meters Apartment For Sale in Buca, Izmir",4.350.000 TRY,4350000.0,,26467-6580,21/10/2025,For Sale,Apartment,3 + 1,1.0,"120 m2 
/ 105 m2",3 Storey,1,25 at Age,Combi Boiler,Available,Floor Easement,Not Furnished,Owner,,No,"South, East",Daire,Gas,Reinforced Concrete,Second Hand,25.000 TRY,100 TRY,Yes,,,,,,,,,,,,
https://www.hepsiemlak.com/en/izmir-buca-yildiz-satilik/daire/151931-42,"90 Square Meters Apartment For Sale in Buca, Izmir",4.550.000 TRY,4550000.0,,151931-42,01/09/2025,For Sale,Apartment,2 + 1,1.0,"90 m2 
/ 85 m2",10 Storey,3,1 at Age,Combi Boiler,Available,Condominium,Not Furnished,Empty,Duygum Sitesi,No,West,,,,,,500 TRY,,,,,,,,,,,,,
https://www.hepsiemlak.com/en/izmir-buca-adatepe-satilik/daire/111716-1184,"55 Square Meters Apartment For Sale in Buca, Izmir",2.750.000 TRY,2750000.0,,111716-1184,21/10/2025,For Sale,Apartment,1 + 1,1.0,"55 m2 
/ 50 m2",4 Storey,2,5 at Age,Air Conditioning,Available,Floor Easement,Furnished,Tenanted,,,"South, East, West",Daire,,Reinforced Concrete,,,,,,,,,,,,,,,,
https://www.hepsiemlak.com/en/izmir-buca-buca-koop-satilik/daire/0-44874159,"120 Square Meters Apartment For Sale in Buca, Izmir",4.600.000 TRY,4600000.0,,0-44874159,05/10/2025,For Sale,Apartment,3 + 1,1.0,"120 m2 
/ 100 m2",9 Storey,Middle,20 at Age,Combi Boiler,Not Available,Condominium,Not Furnished,Empty,,,"East, West",Daire,Gas,Reinforced Concrete,Second Hand,25.000 TRY,,,,,,,,,,,,,,
https://www.hepsiemlak.com/en/izmir-buca-laleli-satilik/daire/126264-2335,"105 Square Meters Apartment For Sale in Buca, Izmir",2.650.000 TRY,2650000.0,,126264-2335,21/10/2025,For Sale,Apartment,3 + 1,1.0,"105 m2 
/ 100 m2",4 Storey,Top,42 at Age,Combi Boiler,Available,Condominium,,Empty,,No,East,Daire,Gas,Reinforced Concrete,Second Hand,,50 TRY,Yes,,,,,,,,,,,,
https://www.hepsiemlak.com/en/izmir-buca-efeler-satilik/daire/24511-9620,"100 Square Meters Apartment For Sale in Buca, Izmir",3.950.000 TRY,3950000.0,,24511-9620,02/10/2025,For Sale,Apartment,2 + 1,1.0,"100 m2 
/ 90 m2",3 Storey,2,25 at Age,Combi Boiler,Available,Floor Easement,Not Furnished,Owner,,No,East,Daire,Gas,Reinforced Concrete,Second Hand,25.000 TRY,200 TRY,Yes,,,,,,,,,,,,
https://www.hepsiemlak.com/en/izmir-buca-ataturk-satilik/daire/123628-81,"45 Square Meters Apartment For Sale in Buca, Izmir",5.500.000 TRY,5500000.0,,123628-81,18/10/2025,For Sale,Apartment,1 + 1,1.0,"45 m2 
/ 40 m2",8 Storey,5,New Property,Underfloor Heating,Available,Condominium,Furnished,Empty,Yes,No,South,,,,,,2.8 TRY,,,,,,,,,,,,,
https://www.hepsiemlak.com/en/izmir-buca-firat-satilik/daire/117461-4433,"90 Square Meters Apartment For Sale in Buca, Izmir",6.970.000 TRY,6970000.0,,117461-4433,14/10/2025,For Sale,Apartment,2 + 1,1.0,"90 m2 
/ 85 m2",8 Storey,3,New Property,Underfloor Heating,Available,Condominium,Not Furnished,Owner,Mia Residence,No,"East, West",,,,,,1.5 TRY,,,,,,,,,,,,,
https://www.hepsiemlak.com/en/izmir-buca-buca-koop-satilik/daire/151855-119,"170 Square Meters Apartment For Sale in Buca, Izmir",12.000.000 TRY,12000000.0,,151855-119,15/10/2025,For Sale,Apartment,3 + 1,2.0,"170 m2 
/ 157 m2",13 Storey,7,4 at Age,Underfloor Heating,Available,Floor Easement,Not Furnished,Empty,Yes,No,,,,,,,2.5 TRY,,,,,,,,,,,,,
https://www.hepsiemlak.com/en/izmir-buca-yaylacik-satilik/daire/162032-125,"125 Square Meters Apartment For Sale in Buca, Izmir",4.200.000 TRY,4200000.0,,162032-125,21/10/2025,For Sale,Apartment,3 + 1,1.0,"125 m2 
/ 110 m2",10 Storey,7,23 at Age,Combi Boiler,Available,Condominium,Not Furnished,,,,,Daire,Gas,,,,,,,,,,,,,,,,,
https://www.hepsiemlak.com/en/izmir-buca-inonu-satilik/daire/154139-27,"150 Square Meters Apartment For Sale in Buca, Izmir",5.475.000 TRY,5475000.0,,154139-27,20/09/2025,For Sale,Apartment,3 + 1,2.0,"150 m2 
/ 140 m2",4 Storey,2,1 at Age,Combi Boiler,Available,Floor Easement,Not Furnished,Tenanted,,No,,,,,,,,,,,,,,,,,,,,
https://www.hepsiemlak.com/en/izmir-buca-dicle-satilik/bina/126264-1958,"112 Square Meters Building For Sale in Buca, Izmir",4.500.000 TRY,4500000.0,,126264-1958,06/10/2025,For Sale,Building,2 + 1,1.0,"112 m2 
/ 100 m2",2 Storey,,30 at Age,Heating Stove,Available,Freehold Title Deed,Not Furnished,Owner,,No,"North, South",Daire,Coal-Wood,Reinforced Concrete,Second Hand,25.000 TRY,,Yes,,,,,,,,,,,,
https://www.hepsiemlak.com/en/izmir-buca-adatepe-satilik/daire/68864-2526,"75 Square Meters Apartment For Sale in Buca, Izmir",2.840.000 TRY,2840000.0,,68864-2526,14/10/2025,For Sale,Apartment,1 + 1,1.0,"75 m2 
/ 70 m2",3 Storey,Raised Ground,5 at Age,Combi Boiler,Available,Floor Easement,Furnished,Empty,,No,,,,,,,,,,,,,,,,,,,,
https://www.hepsiemlak.com/en/izmir-buca-kozagac-satilik/daire/103185-535,"75 Square Meters Apartment For Sale in Buca, Izmir",3.625.000 TRY,3625000.0,,103185-535,20/10/2025,For Sale,Apartment,2 + 1,1.0,"75 m2 
/ 65 m2",4 Storey,Top,8 at Age,Combi Boiler,Available,Floor Easement,,Owner,,No,,Daire,Gas,Reinforced Concrete,Second Hand,,,Yes,,,,,,,,,,,,
https://www.hepsiemlak.com/en/izmir-buca-hurriyet-satilik/daire/24511-9716,"95 Square Meters Apartment For Sale in Buca, Izmir",3.720.000 TRY,3720000.0,,24511-9716,17/10/2025,For Sale,Apartment,2 + 1,1.0,"95 m2 
/ 88 m2",3 Storey,3,5 at Age,Combi Boiler,Available,Floor Easement,Not Furnished,Empty,,No,"North, South",Daire,Gas,Reinforced Concrete,Second Hand,25.000 TRY,200 TRY,Yes,,,,,,,,,,,,
https://www.hepsiemlak.com/en/izmir-buca-hurriyet-satilik/daire/24511-9684,"135 Square Meters Apartment For Sale in Buca, Izmir",4.150.000 TRY,4150000.0,,24511-9684,30/09/2025,For Sale,Apartment,3 + 1,1.0,"135 m2 
/ 125 m2",3 Storey,3,17 at Age,Combi Boiler,Available,Floor Easement,Not Furnished,Owner,,No,"South, East",Daire,Gas,Reinforced Concrete,Second Hand,27.000 TRY,200 TRY,Yes,,,,,,,,,,,,
https://www.hepsiemlak.com/en/izmir-buca-menderes-satilik/daire/3526-3198,"160 Square Meters Apartment For Sale in Buca, Izmir",6.750.000 TRY,6750000.0,,3526-3198,17/09/2025,For Sale,Apartment,2 + 1,2.0,"160 m2 
/ 140 m2",3 Storey,3,30 at Age,Combi Boiler,Available,Condominium,Not Furnished,Owner,,No,,Daire,Gas,Reinforced Concrete,Second Hand,25.000 TRY,100 TRY,Yes,,,,,,,,,,,,
https://www.hepsiemlak.com/en/izmir-buca-mustafa-kemal-satilik/daire/51456-7497,"129 Square Meters Apartment For Sale in Buca, Izmir",4.500.000 TRY,4500000.0,,51456-7497,21/10/2025,For Sale,Apartment,3 + 1,3.0,"129 m2 
/ 118 m2",4 Storey,1,11 at Age,Combi Boiler,Available,Floor Easement,Not Furnished,Tenanted,,No,"North, South, East",Daire,Gas,Reinforced Concrete,Second Hand,25.000 TRY,300 TRY,Yes,,,,,,,,,,,,
https://www.hepsiemlak.com/en/izmir-buca-ataturk-satilik/daire/154469-37,"55 Square Meters Apartment For Sale in Buca, Izmir",2.075.000 TRY,2075000.0,,154469-37,17/10/2025,For Sale,Apartment,1 + 1,1.0,"55 m2 
/ 50 m2",3 Storey,Raised Ground,5 at Age,Combi Boiler,Available,Floor Easement,Furnished,Tenanted,,No,,,,,,,250 TRY,,,,,,,,,,,,,
https://www.hepsiemlak.com/en/izmir-buca-goksu-satilik/daire/111716-1310,"125 Square Meters Apartment For Sale in Buca, Izmir",2.600.000 TRY,2600000.0,,111716-1310,03/10/2025,For Sale,Apartment,3 + 1,1.0,"125 m2 
/ 120 m2",4 Storey,3,20 at Age,Combi Boiler,Available,Condominium,Not Furnished,,,No,"South, East, West",Daire,Gas,Reinforced Concrete,,,,,,,,,,,,,,,,
https://www.hepsiemlak.com/en/izmir-buca-adatepe-satilik/daire/141901-447,"55 Square Meters Apartment For Sale in Buca, Izmir",1.930.000 TRY,1930000.0,,141901-447,21/10/2025,For Sale,Apartment,1 + 1,1.0,"55 m2 
/ 40 m2",4 Storey,Ground,11 at Age,Combi Boiler,Available,Floor Easement,Not Furnished,Tenanted,,No,East,Daire,Gas,Reinforced Concrete,Second Hand,20.000 TRY,,Yes,,,,,,,,,,,,
https://www.hepsiemlak.com/en/izmir-buca-kozagac-satilik/daire/150997-85,"120 Square Meters Apartment For Sale in Buca, Izmir",3.300.000 TRY,3300000.0,,150997-85,08/10/2025,For Sale,Apartment,2 + 1,1.0,"120 m2 
/ 84 m2",4 Storey,Raised Ground,8 at Age,Combi Boiler,Available,Floor Easement,Furnished,Empty,,No,,Bahçe Katı,Gas,Reinforced Concrete,Second Hand,27.000 TRY,200 TRY,Yes,,,,,,,,,,,,
https://www.hepsiemlak.com/en/izmir-buca-adatepe-satilik/daire/153305-66,"60 Square Meters Apartment For Sale in Buca, Izmir",2.850.000 TRY,2850000.0,,153305-66,10/10/2025,For Sale,Apartment,1 + 1,1.0,"60 m2 
/ 55 m2",3 Storey,2,8 at Age,Air Conditioning,Available,Condominium,Furnished,Empty,,No,"North, South, East, West",Daire,Electric,Reinforced Concrete,Second Hand,22.000 TRY,,Yes,,,,,,,,,,,,
https://www.hepsiemlak.com/en/izmir-buca-yildiz-satilik/daire/143815-392,"135 Square Meters Apartment For Sale in Buca, Izmir",10.500.000 TRY,10500000.0,,143815-392,06/10/2025,For Sale,Apartment,4 + 1,3.0,"135 m2 
/ 125 m2",10 Storey,10,New Property,Underfloor Heating,Not Available,Floor Easement,Not Furnished,Owner,Yes,No,,Dubleks,,,,40.000 TRY,1.000 TRY,Yes,,,,,,,,,,,,
https://www.hepsiemlak.com/en/izmir-buca-hurriyet-satilik/daire/0-45467967,"90 Square Meters Apartment For Sale in Buca, Izmir",4.100.000 TRY,4100000.0,,0-45467967,22/10/2025,For Sale,Apartment,2 + 1,1.0,"90 m2 
/ 70 m2",5 Storey,Middle,7 at Age,Combi Boiler,Not Available,Condominium,Furnished,Tenanted,,No,"North, South, East, West",Daire,Gas,Reinforced Concrete,Second Hand,26.500 TRY,200 TRY,,,,,,,,,,,,,
https://www.hepsiemlak.com/en/izmir-buca-adatepe-satilik/daire/54048-10,"110 Square Meters Apartment For Sale in Buca, Izmir",3.600.000 TRY,3600000.0,,54048-10,23/10/2025,For Sale,Apartment,3 + 1,1.0,"110 m2 
/ 100 m2",3 Storey,Garden,10 at Age,Air Conditioning,Available,Condominium,Not Furnished,Tenanted,,No,"North, South, East, West",Bahçe Katı,Electric,Reinforced Concrete,Second Hand,15.000 TRY,,Yes,,,,,,,,,,,,
https://www.hepsiemlak.com/en/izmir-buca-yaylacik-satilik/daire/87942-45,"70 Square Meters Apartment For Sale in Buca, Izmir",4.300.000 TRY,4300000.0,,87942-45,15/09/2025,For Sale,Apartment,2 + 1,1.0,"70 m2 
/ 60 m2",4 Storey,Raised Ground,New Property,Combi Boiler,Available,Floor Easement,Not Furnished,Empty,,No,"South, West",,,,,,,,,,,,,,,,,,,
https://www.hepsiemlak.com/en/izmir-buca-adatepe-satilik/daire/161350-15,"58 Square Meters Apartment For Sale in Buca, Izmir",2.250.000 TRY,2250000.0,,161350-15,18/10/2025,For Sale,Apartment,1 + 1,1.0,"58 m2 
/ 52 m2",3 Storey,2,1 at Age,Combi Boiler,Available,Condominium,Furnished,Empty,,No,,Daire,Gas,Reinforced Concrete,,,,Yes,,,,,,,,,,,,
https://www.hepsiemlak.com/en/izmir-buca-mustafa-kemal-satilik/daire/63598-285,"134 Square Meters Apartment For Sale in Buca, Izmir",4.500.000 TRY,4500000.0,,63598-285,05/10/2025,For Sale,Apartment,3 + 1,1.0,"134 m2 
/ 124 m2",4 Storey,1,5 at Age,Combi Boiler,Available,Floor Easement,Not Furnished,Owner,,No,"South, East, West",Daire,Gas,Reinforced Concrete,Second Hand,,,,,,,,,,,,,,,
https://www.hepsiemlak.com/en/izmir-buca-firat-satilik/daire/37745-1944,"118 Square Meters Apartment For Sale in Buca, Izmir",4.600.000 TRY,4600000.0,,37745-1944,23/09/2025,For Sale,Apartment,3 + 1,1.0,"118 m2 
/ 115 m2",3 Storey,2,20 at Age,Combi Boiler,Available,Condominium,Not Furnished,Owner,,No,,Daire,Gas,Reinforced Concrete,Second Hand,25.000 TRY,200 TRY,,,,,,,,,,,,,
https://www.hepsiemlak.com/en/izmir-buca-hurriyet-satilik/daire/83315-226,"145 Square Meters Apartment For Sale in Buca, Izmir",3.150.000 TRY,3150000.0,,83315-226,22/10/2025,For Sale,Apartment,3 + 1,1.0,"145 m2 
/ 105 m2",4 Storey,Raised Ground,40 at Age,Combi Boiler,Available,Condominium,,Empty,,No,,Bahçe Katı,Gas,Reinforced Concrete,Second Hand,,,,,,,,,,,,,,,
https://www.hepsiemlak.com/en/izmir-buca-yenigun-satilik/daire/148573-340,"155 Square Meters Apartment For Sale in Buca, Izmir",8.400.000 TRY,8400000.0,,148573-340,15/10/2025,For Sale,Apartment,3 + 1,2.0,"155 m2 
/ 145 m2",4 Storey,1,New Property,Combi Boiler,Available,Floor Easement,Not Furnished,Empty,,No,West,,,,,,,,,,,,,,,,,,,
https://www.hepsiemlak.com/en/izmir-buca-ataturk-satilik/daire/51456-7495,"65 Square Meters Apartment For Sale in Buca, Izmir",3.500.000 TRY,3500000.0,,51456-7495,15/10/2025,For Sale,Apartment,1 + 1,1.0,"65 m2 
/ 59 m2",3 Storey,Top,7 at Age,Combi Boiler,Available,Floor Easement,Furnished,Tenanted,,No,"North, South",Daire,Gas,Reinforced Concrete,Second Hand,19.000 TRY,,Yes,,,,,,,,,,,,
